55.0,78.0,1200.0,6.0,0.749455,13.5381164432,nan,nan,
55.0,78.0,1200.0,7.0,0.899346,11.6040998084,nan,nan,
55.0,78.0,1200.0,8.0,1.049237,10.1535873324,nan,nan,
55.0,78.0,1200.0,9.0,1.199128,9.02541096212,nan,nan,
55.0,78.0,1200.0,10.0,1.349019,8.12286986591,nan,nan,
55.0,78.0,1200.0,11.0,1.49891,7.38442715083,nan,nan,
55.0,78.0,1400.0,2.0,0.149891,34.8122994253,nan,nan,
55.0,78.0,1400.0,3.0,0.299782,23.2081996169,nan,nan,
55.0,78.0,1400.0,4.0,0.449673,17.4061497127,nan,nan,
55.0,78.0,1400.0,5.0,0.599564,13.9249197701,nan,nan,
55.0,78.0,1400.0,6.0,0.749455,11.6040998084,nan,nan,
55.0,78.0,1400.0,7.0,0.899346,9.94637126438,nan,nan,
55.0,78.0,1400.0,8.0,1.049237,8.70307485633,nan,nan,
55.0,78.0,1400.0,9.0,1.199128,7.73606653896,nan,nan,
55.0,78.0,1400.0,10.0,1.349019,6.96245988507,nan,nan,
55.0,78.0,1400.0,11.0,1.49891,6.32950898642,nan,nan,
55.0,78.0,1600.0,2.0,0.149891,30.4607619972,nan,nan,
55.0,78.0,1600.0,3.0,0.299782,20.3071746648,nan,nan,
55.0,78.0,1600.0,4.0,0.449673,15.2303809986,nan,nan,
55.0,78.0,1600.0,5.0,0.599564,12.1843047989,nan,nan,
55.0,78.0,1600.0,6.0,0.749455,10.1535873324,nan,nan,
55.0,78.0,1600.0,7.0,0.899346,8.70307485633,nan,nan,
55.0,78.0,1600.0,8.0,1.049237,7.61519049929,nan,nan,
55.0,78.0,1600.0,9.0,1.199128,6.76905822159,nan,nan,
55.0,78.0,1600.0,10.0,1.349019,6.09215239943,nan,nan,
55.0,78.0,1600.0,11.0,1.49891,5.53832036312,nan,nan,
55.0,78.0,1800.0,2.0,0.149891,27.0762328864,nan,nan,
55.0,78.0,1800.0,3.0,0.299782,18.0508219242,nan,nan,
55.0,78.0,1800.0,4.0,0.449673,13.5381164432,nan,nan,
55.0,78.0,1800.0,5.0,0.599564,10.8304931545,nan,nan,
55.0,78.0,1800.0,6.0,0.749455,9.02541096212,nan,nan,
55.0,78.0,1800.0,7.0,0.899346,7.73606653896,nan,nan,
55.0,78.0,1800.0,8.0,1.049237,6.76905822159,nan,nan,
55.0,78.0,1800.0,9.0,1.199128,6.01694064142,nan,nan,
55.0,78.0,1800.0,10.0,1.349019,5.41524657727,nan,nan,
55.0,78.0,1800.0,11.0,1.49891,4.92295143389,nan,nan,
55.0,78.0,2000.0,2.0,0.149891,24.3686095977,nan,nan,
55.0,78.0,2000.0,3.0,0.299782,16.2457397318,nan,nan,
55.0,78.0,2000.0,4.0,0.449673,12.1843047989,nan,nan,
55.0,78.0,2000.0,5.0,0.599564,9.74744383909,nan,nan,
55.0,78.0,2000.0,6.0,0.749455,8.12286986591,nan,nan,
55.0,78.0,2000.0,7.0,0.899346,6.96245988507,nan,nan,
55.0,78.0,2000.0,8.0,1.049237,6.09215239943,nan,nan,
55.0,78.0,2000.0,9.0,1.199128,5.41524657727,nan,nan,
55.0,78.0,2000.0,10.0,1.349019,4.87372191955,nan,nan,
55.0,78.0,2000.0,11.0,1.49891,4.4306562905,nan,nan,
55.0,78.0,2200.0,2.0,0.149891,22.1532814525,nan,nan,
55.0,78.0,2200.0,3.0,0.299782,14.7688543017,nan,nan,
55.0,78.0,2200.0,4.0,0.449673,11.0766407262,nan,nan,
55.0,78.0,2200.0,5.0,0.599564,8.86131258099,nan,nan,
55.0,78.0,2200.0,6.0,0.749455,7.38442715083,nan,nan,
55.0,78.0,2200.0,7.0,0.899346,6.32950898642,nan,nan,
55.0,78.0,2200.0,8.0,1.049237,5.53832036312,nan,nan,
55.0,78.0,2200.0,9.0,1.199128,4.92295143389,nan,nan,
55.0,78.0,2200.0,10.0,1.349019,4.4306562905,nan,nan,
55.0,78.0,2200.0,11.0,1.49891,4.027869355,nan,nan,
55.0,78.0,2400.0,2.0,0.149891,20.3071746648,nan,nan,
55.0,78.0,2400.0,3.0,0.299782,13.5381164432,nan,nan,
55.0,78.0,2400.0,4.0,0.449673,10.1535873324,nan,nan,
55.0,78.0,2400.0,5.0,0.599564,8.12286986591,nan,nan,
55.0,78.0,2400.0,6.0,0.749455,6.76905822159,nan,nan,
55.0,78.0,2400.0,7.0,0.899346,5.80204990422,nan,nan,
55.0,78.0,2400.0,8.0,1.049237,5.07679366619,nan,nan,
55.0,78.0,2400.0,9.0,1.199128,4.51270548106,nan,nan,
55.0,78.0,2400.0,10.0,1.349019,4.06143493296,nan,nan,
55.0,78.0,2400.0,11.0,1.49891,3.69221357541,nan,nan,
55.0,78.0,2600.0,2.0,0.149891,18.7450843059,nan,nan,
55.0,78.0,2600.0,3.0,0.299782,12.4967228706,nan,nan,
55.0,78.0,2600.0,4.0,0.449673,9.37254215297,nan,nan,
55.0,78.0,2600.0,5.0,0.599564,7.49803372238,nan,nan,
55.0,78.0,2600.0,6.0,0.749455,6.24836143532,nan,nan,
55.0,78.0,2600.0,7.0,0.899346,5.35573837313,nan,nan,
55.0,78.0,2600.0,8.0,1.049237,4.68627107649,nan,nan,
55.0,78.0,2600.0,9.0,1.199128,4.16557429021,nan,nan,
55.0,78.0,2600.0,10.0,1.349019,3.74901686119,nan,nan,
55.0,78.0,2600.0,11.0,1.49891,3.40819714654,nan,nan,
55.0,78.0,2800.0,2.0,0.149891,17.4061497127,nan,nan,
55.0,78.0,2800.0,3.0,0.299782,11.6040998084,nan,nan,
55.0,78.0,2800.0,4.0,0.449673,8.70307485633,nan,nan,
55.0,78.0,2800.0,5.0,0.599564,6.96245988507,nan,nan,
55.0,78.0,2800.0,6.0,0.749455,5.80204990422,nan,nan,
55.0,78.0,2800.0,7.0,0.899346,4.97318563219,nan,nan,
55.0,78.0,2800.0,8.0,1.049237,4.35153742817,nan,nan,
55.0,78.0,2800.0,9.0,1.199128,3.86803326948,nan,nan,
55.0,78.0,2800.0,10.0,1.349019,3.48122994253,nan,nan,
55.0,78.0,2800.0,11.0,1.49891,3.16475449321,nan,nan,
55.0,78.0,3000.0,2.0,0.149891,16.2457397318,nan,nan,
55.0,78.0,3000.0,3.0,0.299782,10.8304931545,nan,nan,
55.0,78.0,3000.0,4.0,0.449673,8.12286986591,nan,nan,
55.0,78.0,3000.0,5.0,0.599564,6.49829589273,nan,nan,
55.0,78.0,3000.0,6.0,0.749455,5.41524657727,nan,nan,
55.0,78.0,3000.0,7.0,0.899346,4.64163992338,nan,nan,
55.0,78.0,3000.0,8.0,1.049237,4.06143493296,nan,nan,
55.0,78.0,3000.0,9.0,1.199128,3.61016438485,nan,nan,
55.0,78.0,3000.0,10.0,1.349019,3.24914794636,nan,nan,
55.0,78.0,3000.0,11.0,1.49891,2.95377086033,nan,nan,
55.0,82.0,1000.0,2.0,0.181251,47.1751174697,nan,nan,
55.0,82.0,1000.0,3.0,0.362502,31.4500783131,nan,nan,
55.0,82.0,1000.0,4.0,0.543753,23.5875587348,nan,nan,
55.0,82.0,1000.0,5.0,0.725004,18.8700469879,nan,nan,
55.0,82.0,1000.0,6.0,0.906255,15.7250391566,nan,nan,
55.0,82.0,1000.0,7.0,1.087506,13.4786049913,nan,nan,
55.0,82.0,1000.0,8.0,1.268757,11.7937793674,nan,nan,
55.0,82.0,1000.0,9.0,1.450008,10.4833594377,nan,nan,
55.0,82.0,1000.0,10.0,1.631259,9.43502349393,nan,nan,
55.0,82.0,1000.0,11.0,1.81251,8.57729408539,nan,nan,
55.0,82.0,1200.0,2.0,0.181251,39.3125978914,nan,nan,
55.0,82.0,1200.0,3.0,0.362502,26.2083985943,nan,nan,
55.0,82.0,1200.0,4.0,0.543753,19.6562989457,nan,nan,
55.0,82.0,1200.0,5.0,0.725004,15.7250391566,nan,nan,
55.0,82.0,1200.0,6.0,0.906255,13.1041992971,nan,nan,
55.0,82.0,1200.0,7.0,1.087506,11.2321708261,nan,nan,
55.0,82.0,1200.0,8.0,1.268757,9.82814947285,nan,nan,
55.0,82.0,1200.0,9.0,1.450008,8.73613286475,nan,nan,
55.0,82.0,1200.0,10.0,1.631259,7.86251957828,nan,nan,
55.0,82.0,1200.0,11.0,1.81251,7.14774507116,nan,nan,
55.0,82.0,1400.0,2.0,0.181251,33.6965124783,nan,nan,
55.0,82.0,1400.0,3.0,0.362502,22.4643416522,nan,nan,
55.0,82.0,1400.0,4.0,0.543753,16.8482562392,nan,nan,
55.0,82.0,1400.0,5.0,0.725004,13.4786049913,nan,nan,
55.0,82.0,1400.0,6.0,0.906255,11.2321708261,nan,nan,
55.0,82.0,1400.0,7.0,1.087506,9.62757499381,nan,nan,
55.0,82.0,1400.0,8.0,1.268757,8.42412811958,nan,nan,
55.0,82.0,1400.0,9.0,1.450008,7.48811388407,nan,nan,
55.0,82.0,1400.0,10.0,1.631259,6.73930249567,nan,nan,
55.0,82.0,1400.0,11.0,1.81251,6.12663863242,nan,nan,
55.0,82.0,1600.0,2.0,0.181251,29.4844484185,nan,nan,
55.0,82.0,1600.0,3.0,0.362502,19.6562989457,nan,nan,
55.0,82.0,1600.0,4.0,0.543753,14.7422242093,nan,nan,
55.0,82.0,1600.0,5.0,0.725004,11.7937793674,nan,nan,
55.0,82.0,1600.0,6.0,0.906255,9.82814947285,nan,nan,
55.0,82.0,1600.0,7.0,1.087506,8.42412811958,nan,nan,
55.0,82.0,1600.0,8.0,1.268757,7.37111210464,nan,nan,
55.0,82.0,1600.0,9.0,1.450008,6.55209964857,nan,nan,
55.0,82.0,1600.0,10.0,1.631259,5.89688968371,nan,nan,
55.0,82.0,1600.0,11.0,1.81251,5.36080880337,nan,nan,
55.0,82.0,1800.0,2.0,0.181251,26.2083985943,nan,nan,
55.0,82.0,1800.0,3.0,0.362502,17.4722657295,nan,nan,
55.0,82.0,1800.0,4.0,0.543753,13.1041992971,nan,nan,
55.0,82.0,1800.0,5.0,0.725004,10.4833594377,nan,nan,
55.0,82.0,1800.0,6.0,0.906255,8.73613286475,nan,nan,
55.0,82.0,1800.0,7.0,1.087506,7.48811388407,nan,nan,
55.0,82.0,1800.0,8.0,1.268757,6.55209964857,nan,nan,
55.0,82.0,1800.0,9.0,1.450008,5.8240885765,nan,nan,
55.0,82.0,1800.0,10.0,1.631259,5.24167971885,nan,nan,
55.0,82.0,1800.0,11.0,1.81251,4.76516338077,nan,nan,
55.0,82.0,2000.0,2.0,0.181251,23.5875587348,nan,nan,
55.0,82.0,2000.0,3.0,0.362502,15.7250391566,nan,nan,
55.0,82.0,2000.0,4.0,0.543753,11.7937793674,nan,nan,
55.0,82.0,2000.0,5.0,0.725004,9.43502349393,nan,nan,
55.0,82.0,2000.0,6.0,0.906255,7.86251957828,nan,nan,
55.0,82.0,2000.0,7.0,1.087506,6.73930249567,nan,nan,
55.0,82.0,2000.0,8.0,1.268757,5.89688968371,nan,nan,
55.0,82.0,2000.0,9.0,1.450008,5.24167971885,nan,nan,
55.0,82.0,2000.0,10.0,1.631259,4.71751174697,nan,nan,
55.0,82.0,2000.0,11.0,1.81251,4.2886470427,nan,nan,
55.0,82.0,2200.0,2.0,0.181251,21.4432352135,nan,nan,
55.0,82.0,2200.0,3.0,0.362502,14.2954901423,nan,nan,
55.0,82.0,2200.0,4.0,0.543753,10.7216176067,nan,nan,
55.0,82.0,2200.0,5.0,0.725004,8.57729408539,nan,nan,
55.0,82.0,2200.0,6.0,0.906255,7.14774507116,nan,nan,
55.0,82.0,2200.0,7.0,1.087506,6.12663863242,nan,nan,
55.0,82.0,2200.0,8.0,1.268757,5.36080880337,nan,nan,
55.0,82.0,2200.0,9.0,1.450008,4.76516338077,nan,nan,
55.0,82.0,2200.0,10.0,1.631259,4.2886470427,nan,nan,
55.0,82.0,2200.0,11.0,1.81251,3.89877003882,nan,nan,
55.0,82.0,2400.0,2.0,0.181251,19.6562989457,nan,nan,
55.0,82.0,2400.0,3.0,0.362502,13.1041992971,nan,nan,
55.0,82.0,2400.0,4.0,0.543753,9.82814947285,nan,nan,
55.0,82.0,2400.0,5.0,0.725004,7.86251957828,nan,nan,
55.0,82.0,2400.0,6.0,0.906255,6.55209964857,nan,nan,
55.0,82.0,2400.0,7.0,1.087506,5.61608541306,nan,nan,
55.0,82.0,2400.0,8.0,1.268757,4.91407473642,nan,nan,
55.0,82.0,2400.0,9.0,1.450008,4.36806643238,nan,nan,
55.0,82.0,2400.0,10.0,1.631259,3.93125978914,nan,nan,
55.0,82.0,2400.0,11.0,1.81251,3.57387253558,nan,nan,
55.0,82.0,2600.0,2.0,0.181251,18.1442759499,nan,nan,
55.0,82.0,2600.0,3.0,0.362502,12.0961839666,nan,nan,
55.0,82.0,2600.0,4.0,0.543753,9.07213797494,nan,nan,
55.0,82.0,2600.0,5.0,0.725004,7.25771037995,nan,nan,
55.0,82.0,2600.0,6.0,0.906255,6.04809198329,nan,nan,
55.0,82.0,2600.0,7.0,1.087506,5.18407884282,nan,nan,
55.0,82.0,2600.0,8.0,1.268757,4.53606898747,nan,nan,
55.0,82.0,2600.0,9.0,1.450008,4.03206132219,nan,nan,
55.0,82.0,2600.0,10.0,1.631259,3.62885518997,nan,nan,
55.0,82.0,2600.0,11.0,1.81251,3.29895926361,nan,nan,
55.0,82.0,2800.0,2.0,0.181251,16.8482562392,nan,nan,
55.0,82.0,2800.0,3.0,0.362502,11.2321708261,nan,nan,
55.0,82.0,2800.0,4.0,0.543753,8.42412811958,nan,nan,
55.0,82.0,2800.0,5.0,0.725004,6.73930249567,nan,nan,
55.0,82.0,2800.0,6.0,0.906255,5.61608541306,nan,nan,
55.0,82.0,2800.0,7.0,1.087506,4.8137874969,nan,nan,
55.0,82.0,2800.0,8.0,1.268757,4.21206405979,nan,nan,
55.0,82.0,2800.0,9.0,1.450008,3.74405694204,nan,nan,
55.0,82.0,2800.0,10.0,1.631259,3.36965124783,nan,nan,
55.0,82.0,2800.0,11.0,1.81251,3.06331931621,nan,nan,
55.0,82.0,3000.0,2.0,0.181251,15.7250391566,nan,nan,
55.0,82.0,3000.0,3.0,0.362502,10.4833594377,nan,nan,
55.0,82.0,3000.0,4.0,0.543753,7.86251957828,nan,nan,
55.0,82.0,3000.0,5.0,0.725004,6.29001566262,nan,nan,
55.0,82.0,3000.0,6.0,0.906255,5.24167971885,nan,nan,
55.0,82.0,3000.0,7.0,1.087506,4.49286833044,nan,nan,
55.0,82.0,3000.0,8.0,1.268757,3.93125978914,nan,nan,
55.0,82.0,3000.0,9.0,1.450008,3.4944531459,nan,nan,
55.0,82.0,3000.0,10.0,1.631259,3.14500783131,nan,nan,
55.0,82.0,3000.0,11.0,1.81251,2.85909802846,nan,nan,
55.0,85.0,1000.0,2.0,0.2058,46.0569514238,nan,nan,
55.0,85.0,1000.0,3.0,0.4116,30.7046342825,nan,nan,
55.0,85.0,1000.0,4.0,0.6174,23.0284757119,nan,nan,
55.0,85.0,1000.0,5.0,0.8232,18.4227805695,nan,nan,
55.0,85.0,1000.0,6.0,1.029,15.3523171413,nan,nan,
55.0,85.0,1000.0,7.0,1.2348,13.1591289782,nan,nan,
55.0,85.0,1000.0,8.0,1.4406,11.5142378559,nan,nan,
55.0,85.0,1000.0,9.0,1.6464,10.2348780942,nan,nan,
55.0,85.0,1000.0,10.0,1.8522,9.21139028476,nan,nan,
55.0,85.0,1000.0,11.0,2.058,8.37399116796,nan,nan,
55.0,85.0,1200.0,2.0,0.2058,38.3807928532,nan,nan,
55.0,85.0,1200.0,3.0,0.4116,25.5871952354,nan,nan,
55.0,85.0,1200.0,4.0,0.6174,19.1903964266,nan,nan,
55.0,85.0,1200.0,5.0,0.8232,15.3523171413,nan,nan,
55.0,85.0,1200.0,6.0,1.029,12.7935976177,nan,nan,
55.0,85.0,1200.0,7.0,1.2348,10.9659408152,nan,nan,
55.0,85.0,1200.0,8.0,1.4406,9.59519821329,nan,nan,
55.0,85.0,1200.0,9.0,1.6464,8.52906507848,nan,nan,
55.0,85.0,1200.0,10.0,1.8522,7.67615857063,nan,nan,
55.0,85.0,1200.0,11.0,2.058,6.9783259733,nan,nan,
55.0,85.0,1400.0,2.0,0.2058,32.8978224456,nan,nan,
55.0,85.0,1400.0,3.0,0.4116,21.9318816304,nan,nan,
55.0,85.0,1400.0,4.0,0.6174,16.4489112228,nan,nan,
55.0,85.0,1400.0,5.0,0.8232,13.1591289782,nan,nan,
55.0,85.0,1400.0,6.0,1.029,10.9659408152,nan,nan,
55.0,85.0,1400.0,7.0,1.2348,9.39937784159,nan,nan,
55.0,85.0,1400.0,8.0,1.4406,8.22445561139,nan,nan,
55.0,85.0,1400.0,9.0,1.6464,7.31062721012,nan,nan,
55.0,85.0,1400.0,10.0,1.8522,6.57956448911,nan,nan,
55.0,85.0,1400.0,11.0,2.058,5.98142226283,nan,nan,
55.0,85.0,1600.0,2.0,0.2058,28.7855946399,nan,nan,
55.0,85.0,1600.0,3.0,0.4116,19.1903964266,nan,nan,
55.0,85.0,1600.0,4.0,0.6174,14.3927973199,nan,nan,
55.0,85.0,1600.0,5.0,0.8232,11.5142378559,nan,nan,
55.0,85.0,1600.0,6.0,1.029,9.59519821329,nan,nan,
55.0,85.0,1600.0,7.0,1.2348,8.22445561139,nan,nan,
55.0,85.0,1600.0,8.0,1.4406,7.19639865997,nan,nan,
55.0,85.0,1600.0,9.0,1.6464,6.39679880886,nan,nan,
55.0,85.0,1600.0,10.0,1.8522,5.75711892797,nan,nan,
55.0,85.0,1600.0,11.0,2.058,5.23374447998,nan,nan,
55.0,85.0,1800.0,2.0,0.2058,25.5871952354,nan,nan,
55.0,85.0,1800.0,3.0,0.4116,17.058130157,nan,nan,
55.0,85.0,1800.0,4.0,0.6174,12.7935976177,nan,nan,
55.0,85.0,1800.0,5.0,0.8232,10.2348780942,nan,nan,
55.0,85.0,1800.0,6.0,1.029,8.52906507848,nan,nan,
55.0,85.0,1800.0,7.0,1.2348,7.31062721012,nan,nan,
55.0,85.0,1800.0,8.0,1.4406,6.39679880886,nan,nan,
55.0,85.0,1800.0,9.0,1.6464,5.68604338565,nan,nan,
55.0,85.0,1800.0,10.0,1.8522,5.11743904709,nan,nan,
55.0,85.0,1800.0,11.0,2.058,4.65221731553,nan,nan,
55.0,85.0,2000.0,2.0,0.2058,23.0284757119,nan,nan,
55.0,85.0,2000.0,3.0,0.4116,15.3523171413,nan,nan,
55.0,85.0,2000.0,4.0,0.6174,11.5142378559,nan,nan,
55.0,85.0,2000.0,5.0,0.8232,9.21139028476,nan,nan,
55.0,85.0,2000.0,6.0,1.029,7.67615857063,nan,nan,
55.0,85.0,2000.0,7.0,1.2348,6.57956448911,nan,nan,
55.0,85.0,2000.0,8.0,1.4406,5.75711892797,nan,nan,
55.0,85.0,2000.0,9.0,1.6464,5.11743904709,nan,nan,
55.0,85.0,2000.0,10.0,1.8522,4.60569514238,nan,nan,
55.0,85.0,2000.0,11.0,2.058,4.18699558398,nan,nan,
55.0,85.0,2200.0,2.0,0.2058,20.9349779199,nan,nan,
55.0,85.0,2200.0,3.0,0.4116,13.9566519466,nan,nan,
55.0,85.0,2200.0,4.0,0.6174,10.46748896,nan,nan,
55.0,85.0,2200.0,5.0,0.8232,8.37399116796,nan,nan,
55.0,85.0,2200.0,6.0,1.029,6.9783259733,nan,nan,
